x,y,Thermal Conductivity,Lattice Parameter(WPF),delta_d(SPF-WPF),d-spacing(WPF),Fluorite Size Disorder,Entropy,strain(LMFIT-dspacing),a111(LMFIT),a200(LMFIT),mismatch(LMFIT-lattice parameter),d111(LMFIT),d200(LMFIT),corr_length,fwhm111(LMFIT),delta_d/d
-0.2,0.5,1.268097598,5.256231,0.0136131847976077,2.6281155,0.1012413828735248,4.214320454176534,0.129357,5.258582,5.286618,-0.005331,3.036044,2.643309,9.39819614849333,0.091223,0.005179827445790606
-0.2,0.6,0.915186797,5.256231,0.0136131847976077,2.6281155,0.1011080822799835,4.218182116734959,0.129357,5.258582,5.286618,-0.005331,3.036044,2.643309,9.254681365463712,0.091223,0.005179827445790606
-0.2,0.7,0.838784744,5.256212,0.0129647875290488,2.628106,0.1009768120479519,4.221655815448472,0.129532,5.258481,5.285453,-0.005129,3.035985,2.642727,9.025031947221825,0.090531,0.004933129610848574
-0.2,0.8,1.205409604,5.256212,0.0129647875290488,2.628106,0.1008470451558096,4.22474377423446,0.129532,5.258481,5.285453,-0.005129,3.035985,2.642727,8.726052035559597,0.090531,0.004933129610848574
-0.2,0.9,1.053183796,5.255636,0.0141585778000519,2.627818,0.1007183819608382,4.227459116153137,0.129587,5.258294,5.284931,-0.005066,3.035877,2.642466,8.385214502184368,0.090379,0.0053879598206770405
-0.2,1.0,1.245755649,5.255636,0.0141585778000519,2.627818,0.1005905091208359,4.229804270439558,0.129587,5.258294,5.284931,-0.005066,3.035877,2.642466,8.044530737584111,0.090379,0.0053879598206770405
-0.2,1.1,0.942111614,5.255636,0.0141585778000519,2.627818,0.1004633063977091,4.2317894855247,0.129587,5.258294,5.284931,-0.005066,3.035877,2.642466,7.762384617168542,0.090379,0.0053879598206770405
-0.2,1.2,0.873898566,5.25511,0.012980208946236,2.627555,0.100336614255801,4.23339196527813,0.129659,5.25739,5.283588,-0.004983,3.035355,2.641794,7.608718121820738,0.090178,0.00494003320434244
-0.2,1.3,1.04126297,5.25511,0.012980208946236,2.627555,0.1002105799852826,4.234687369190725,0.129659,5.25739,5.283588,-0.004983,3.035355,2.641794,7.618369302614828,0.090178,0.00494003320434244
-0.2,1.4,0.888387651,5.253235,0.0141719538072444,2.6266175,0.1000847326907425,4.23557626999817,0.129165,5.255485,5.28467,-0.005553,3.034256,2.642335,7.742267495277182,0.091342,0.005395514880733263
-0.2,1.5,0.881131495,5.253235,0.0141719538072444,2.6266175,0.0999592147515279,4.236084758111303,0.129165,5.255485,5.28467,-0.005553,3.034256,2.642335,7.896030941088042,0.091342,0.005395514880733263
-0.2,1.6,0.79411683,5.253235,0.0141719538072444,2.6266175,0.0998341892044914,4.236257648442109,0.129165,5.255485,5.28467,-0.005553,3.034256,2.642335,8.009073266545121,0.091342,0.005395514880733263
-0.2,1.7,1.003393383,5.251799,0.0151062466120475,2.6258995,0.0997093144753281,4.236034840568603,0.12898,5.253908,5.284206,-0.005767,3.033345,2.642103,8.029045813437913,0.092785,0.00575278932497131
-0.2,1.8,0.801862386,5.251799,0.0151062466120475,2.6258995,0.0995848583422451,4.235463036668798,0.12898,5.253908,5.284206,-0.005767,3.033345,2.642103,7.918096039462835,0.092785,0.00575278932497131
-0.2,1.9,1.237180424,5.250448,0.0167350263219749,2.625224,0.0994603534571608,4.234483594869348,0.128584,5.252634,5.285327,-0.006224,3.03261,2.642664,7.654807842982852,0.094404,0.006374704147903152
-0.2,2.0,1.197424222,5.250448,0.0167350263219749,2.625224,0.0993362319133456,4.233138732668208,0.128584,5.252634,5.285327,-0.006224,3.03261,2.642664,7.237221003748359,0.094404,0.006374704147903152
-0.2,2.1,0.851409553,5.250448,0.0167350263219749,2.625224,0.0992125403232322,4.23142295425744,0.128584,5.252634,5.285327,-0.006224,3.03261,2.642664,6.677490558600613,0.094404,0.006374704147903152
-0.2,2.2,1.398637898,5.24888,0.0162720062193102,2.62444,0.0990885572238286,4.229281413521424,0.128422,5.250894,5.284563,-0.006412,3.031605,2.642281,5.996173953880733,0.095187,0.006200182217657939
-0.2,2.3,0.834596763,5.24888,0.0162720062193102,2.62444,0.0989648593707157,4.226762517902138,0.128422,5.250894,5.284563,-0.006412,3.031605,2.642281,5.220501830577233,0.095187,0.006200182217657939
-0.2,2.4,0.940638882,5.247408,0.0178419026643403,2.623704,0.0988414444369531,4.223859598605809,0.128097,5.249038,5.284662,-0.006787,3.030534,2.642331,4.381574930539275,0.095818,0.006800272692476095
-0.2,2.5,0.775215606,5.247408,0.0178419026643403,2.623704,0.0987183969784409,4.220564141584223,0.128097,5.249038,5.284662,-0.006787,3.030534,2.642331,3.5035823017005407,0.095818,0.006800272692476095
-0.1,-2.5,0.707227394,5.261776,0.0137561870432283,2.630888,0.1050207695660555,3.952660070468561,0.129306,5.263715,5.292089,-0.00539,3.039007,2.646044,7.839789354975727,0.091262,0.005228723930181862
-0.1,-2.4,0.653030548,5.261776,0.0137561870432283,2.630888,0.1048961867877905,3.966234690974368,0.129306,5.263715,5.292089,-0.00539,3.039007,2.646044,7.825483556368943,0.091262,0.005228723930181862
-0.1,-2.3,0.751347052,5.262665,0.0127761226129323,2.6313325,0.1047711596839386,3.979502993096329,0.12955,5.264915,5.291813,-0.005109,3.0397,2.645907,7.815792941102152,0.090759,0.00485538129937296
-0.1,-2.2,0.746284621,5.262665,0.0127761226129323,2.6313325,0.104645888059299,3.992452190348244,0.12955,5.264915,5.291813,-0.005109,3.0397,2.645907,7.79973337333793,0.090759,0.00485538129937296
-0.1,-2.1,0.756119832,5.263035,0.0124556174609975,2.6315175,0.1045202483529508,4.005090498482498,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.766397771455731,0.089778,0.004733245156453452
-0.1,-2.0,0.640661568,5.263035,0.0124556174609975,2.6315175,0.1043933382459615,4.017398100817096,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.713164250787112,0.089778,0.004733245156453452
-0.1,-1.9,0.661771534,5.263035,0.0124556174609975,2.6315175,0.1042673896219332,4.029392193658158,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.652644319457227,0.089778,0.004733245156453452
-0.1,-1.8,0.841253154,5.263225,0.0118714496444751,2.6316125,0.104140236314683,4.041056384576283,0.12983,5.265453,5.290655,-0.004786,3.040011,2.645327,7.628409579720942,0.090057,0.004511093348460345
-0.1,-1.7,0.693298803,5.263225,0.0118714496444751,2.6316125,0.1040130407647744,4.052395570581927,0.12983,5.265453,5.290655,-0.004786,3.040011,2.645327,7.685084487763268,0.090057,0.004511093348460345
-0.1,-1.6,0.808777369,5.263104,0.0113551401329483,2.631552,0.1038858857831298,4.063408658605406,0.130018,5.265478,5.289536,-0.004569,3.040025,2.644768,7.782180858502421,0.08965,0.004314997436094099
-0.1,-1.5,0.706923001,5.263104,0.0113551401329483,2.631552,0.1037588274133969,4.074093291655327,0.130018,5.265478,5.289536,-0.004569,3.040025,2.644768,7.881161407098897,0.08965,0.004314997436094099
-0.1,-1.4,0.769360944,5.263104,0.0113551401329483,2.631552,0.1036309929162888,4.084442639208935,0.130018,5.265478,5.289536,-0.004569,3.040025,2.644768,7.972204450542834,0.08965,0.004314997436094099
-0.1,-1.3,0.747149196,5.263041,0.011828740618264,2.6315205,0.1035033275598282,4.094469816945684,0.130025,5.265327,5.289341,-0.004561,3.039938,2.644671,8.055234924098615,0.089726,0.004495021269362712
-0.1,-1.2,0.723740379,5.263041,0.011828740618264,2.6315205,0.1033752376103747,4.104157607238916,0.130025,5.265327,5.289341,-0.004561,3.039938,2.644671,8.12727349068254,0.089726,0.004495021269362712
-0.1,-1.1,0.723780016,5.262744,0.0112907308720848,2.631372,0.1032474385612334,4.113526787301995,0.130011,5.264839,5.288934,-0.004577,3.039656,2.644467,8.179736540059723,0.089518,0.004290815161096493
-0.1,-1.0,0.694667831,5.262744,0.0112907308720848,2.631372,0.1031194956663568,4.12256066808328,0.130011,5.264839,5.288934,-0.004577,3.039656,2.644467,8.206206111327555,0.089518,0.004290815161096493
-0.1,-0.9,0.699188259,5.262744,0.0112907308720848,2.631372,0.1029914878929678,4.131268132300007,0.130011,5.264839,5.288934,-0.004577,3.039656,2.644467,8.197202645852618,0.089518,0.004290815161096493
-0.1,-0.8,0.882524804,5.262124,0.0116292673457847,2.631062,0.1028630053159062,4.139649085407825,0.13001,5.264283,5.288382,-0.004578,3.039335,2.644191,8.146819214906165,0.089592,0.004419989854205146
-0.1,-0.7,0.822751599,5.262124,0.0116292673457847,2.631062,0.102734521751004,4.147706628915199,0.13001,5.264283,5.288382,-0.004578,3.039335,2.644191,8.07126556379394,0.089592,0.004419989854205146
-0.1,-0.6,1.061190954,5.264666,0.005936626629222,2.632333,0.1026054243521805,4.155444294279448,0.131954,5.267004,5.279293,-0.002333,3.040906,2.639647,8.037813836301426,0.079927,0.0022552718934959978
-0.1,-0.5,0.74806968,5.264666,0.005936626629222,2.632333,0.1024765437937768,4.162874810919377,0.131954,5.267004,5.279293,-0.002333,3.040906,2.639647,8.109557195382667,0.079927,0.0022552718934959978
-0.1,-0.4,1.173199687,5.264666,0.005936626629222,2.632333,0.1023468821661613,4.170013100919268,0.131954,5.267004,5.279293,-0.002333,3.040906,2.639647,8.198927581455415,0.079927,0.0022552718934959978
-0.1,-0.3,0.888870907,5.251994,-0.0011955713364413,2.625997,0.1022159189424253,4.176899309510571,0.135906,5.26358,5.251842,0.00223,3.03893,2.625921,8.225213754989882,0.054436,-0.0004552828264622161
-0.1,-0.2,0.917889157,5.251994,-0.0011955713364413,2.625997,0.1020830039717343,4.183613309345152,0.135906,5.26358,5.251842,0.00223,3.03893,2.625921,8.1708891447403,0.054436,-0.0004552828264622161
-0.1,-0.1,0.863575114,5.248212,-0.0009637401523292,2.624106,0.101943434416262,4.18756806990441,0.135729,5.259451,5.248797,0.002026,3.036545,2.624399,8.07550867522766,0.053437,-0.00036726418533748257
-0.1,0.0,0.568471083,5.248212,-0.0009637401523292,2.624106,0.1017721824789725,4.198054416761821,0.135729,5.259451,5.248797,0.002026,3.036545,2.624399,8.058783375132975,0.053437,-0.00036726418533748257
-0.1,0.1,1.407347635,5.248212,-0.0009637401523292,2.624106,0.1017721824789725,4.198054416761821,0.135729,5.259451,5.248797,0.002026,3.036545,2.624399,8.235574847161894,0.053437,-0.00036726418533748257
-0.1,0.2,0.920857769,5.26097,0.0004301422890713,2.630485,0.1016299594549553,4.203279358924875,0.133814,5.262853,5.263832,-0.000186,3.03851,2.631916,8.496941241141165,0.068227,0.00016352204596160023
-0.1,0.3,0.737776363,5.26097,0.0004301422890713,2.630485,0.1014947588630245,4.208196651540815,0.133814,5.262853,5.263832,-0.000186,3.03851,2.631916,8.715357076240327,0.068227,0.00016352204596160023
-0.1,0.4,1.20907629,5.258316,0.012363046249042,2.629158,0.1013636559873845,4.212677552115686,0.129825,5.260727,5.285936,-0.004792,3.037282,2.642968,8.837346058691065,0.089782,0.004702283487352985
-0.1,0.5,1.162916943,5.258316,0.012363046249042,2.629158,0.101234589291115,4.216757754171592,0.129825,5.260727,5.285936,-0.004792,3.037282,2.642968,8.845989357075965,0.089782,0.004702283487352985
-0.1,0.6,0.893438794,5.258316,0.012363046249042,2.629158,0.1011065916788815,4.220461967272574,0.129825,5.260727,5.285936,-0.004792,3.037282,2.642968,8.748902256071087,0.089782,0.004702283487352985
-0.1,0.7,0.921644311,5.258173,0.013087548006649,2.6290865,0.1009795107453719,4.22382542416662,0.129733,5.260763,5.28653,-0.004898,3.037303,2.643265,8.566276285621708,0.089573,0.004977983039602919
-0.1,0.8,0.934718776,5.258173,0.013087548006649,2.6290865,0.1008528625175015,4.226817330536711,0.129733,5.260763,5.28653,-0.004898,3.037303,2.643265,8.303857671661161,0.089573,0.004977983039602919
-0.1,0.9,0.898461358,5.257976,0.0119987464996413,2.628988,0.1007266889758774,4.2294582759447,0.130096,5.260528,5.28409,-0.004479,3.037167,2.642045,7.978512979598242,0.089076,0.004564017218656494
-0.1,1.0,1.067103038,5.257976,0.0119987464996413,2.628988,0.1006007593896223,4.231729934534834,0.130096,5.260528,5.28409,-0.004479,3.037167,2.642045,7.629166649692549,0.089076,0.004564017218656494
-0.1,1.1,1.313201874,5.257976,0.0119987464996413,2.628988,0.1003496599325022,4.235206252507446,0.130096,5.260528,5.28409,-0.004479,3.037167,2.642045,7.321232675354041,0.089076,0.004564017218656494
-0.1,1.2,0.920603548,5.259148,0.0092310155626913,2.629574,0.1003496599325022,4.235206252507446,0.130995,5.261897,5.280003,-0.003441,3.037958,2.640001,7.169714806662049,0.084352,0.0035104604634405806
-0.1,1.3,0.966561406,5.259148,0.0092310155626913,2.629574,0.1002246929598954,4.236426377941172,0.130995,5.261897,5.280003,-0.003441,3.037958,2.640001,7.273271486842319,0.084352,0.0035104604634405806
-0.1,1.4,1.166442893,5.256565,0.0107932104029666,2.6282825,0.1000997400946127,4.237267502054134,0.130243,5.259109,5.281767,-0.004308,3.036348,2.640884,7.525187616508043,0.087477,0.004106564040572732
-0.1,1.5,0.703636327,5.256565,0.0107932104029666,2.6282825,0.0999752449555363,4.237756877587948,0.130243,5.259109,5.281767,-0.004308,3.036348,2.640884,7.797160661150577,0.087477,0.004106564040572732
-0.1,1.6,1.11787728,5.256565,0.0107932104029666,2.6282825,0.0998504952702531,4.237858353323362,0.130243,5.259109,5.281767,-0.004308,3.036348,2.640884,8.01165116969999,0.087477,0.004106564040572732
-0.1,1.7,0.738855113,5.253988,0.0144904935473322,2.626994,0.0997261317771602,4.237596299653679,0.129273,5.25636,5.284895,-0.005429,3.034761,2.642448,8.115881050131543,0.092009,0.005515997960913577
-0.1,1.8,1.185452313,5.253988,0.0144904935473322,2.626994,0.099602056580996,4.236971966664139,0.129273,5.25636,5.284895,-0.005429,3.034761,2.642448,8.069820702531237,0.092009,0.005515997960913577
-0.1,1.9,1.08716912,5.252493,0.0157754201983397,2.6262465,0.0994782299631453,4.235984987350687,0.128889,5.25479,5.285648,-0.005872,3.033855,2.642824,7.848824189258366,0.093321,0.006006831498238913
-0.1,2.0,0.766044396,5.252493,0.0157754201983397,2.6262465,0.0993540730554972,4.234570528812502,0.128889,5.25479,5.285648,-0.005872,3.033855,2.642824,7.4573081276924835,0.093321,0.006006831498238913
-0.1,2.1,0.88506795,5.252493,0.0157754201983397,2.6262465,0.0992308308304119,4.232834759340448,0.128889,5.25479,5.285648,-0.005872,3.033855,2.642824,6.912779833064645,0.093321,0.006006831498238913
-0.1,2.2,0.769515935,5.250917,0.0157431098660705,2.6254585,0.099107093841189,4.230665496558423,0.128535,5.252999,5.285994,-0.006281,3.03282,2.642997,6.23847626402284,0.094239,0.005996327828480435
-0.1,2.3,0.714169167,5.250917,0.0157431098660705,2.6254585,0.0989836174250128,4.228108973039268,0.128535,5.252999,5.285994,-0.006281,3.03282,2.642997,5.465070651299032,0.094239,0.005996327828480435
-0.1,2.4,0.792690108,5.249486,0.0167919365410744,2.624743,0.0988602907679811,4.225166227883061,0.128451,5.251225,5.284719,-0.006378,3.031796,2.64236,4.635093705283495,0.095029,0.006397554557179275
-0.1,2.5,0.998388702,5.249486,0.0167919365410744,2.624743,0.0987372384886337,4.221825508109752,0.128451,5.251225,5.284719,-0.006378,3.031796,2.64236,3.7877195329229,0.095029,0.006397554557179275
0.0,-2.5,0.769658846,5.261776,0.0137561870432283,2.630888,0.1050207695660555,3.952660070468561,0.129306,5.263715,5.292089,-0.00539,3.039007,2.646044,8.053568596309466,0.091262,0.005228723930181862
0.0,-2.4,0.639359785,5.261776,0.0137561870432283,2.630888,0.1048961867877905,3.966234690974368,0.129306,5.263715,5.292089,-0.00539,3.039007,2.646044,8.004063829157708,0.091262,0.005228723930181862
0.0,-2.3,0.745276676,5.262665,0.0127761226129323,2.6313325,0.1047711596839386,3.979502993096329,0.12955,5.264915,5.291813,-0.005109,3.0397,2.645907,7.955129429443288,0.090759,0.00485538129937296
0.0,-2.2,0.754981644,5.262665,0.0127761226129323,2.6313325,0.104645888059299,3.992452190348244,0.12955,5.264915,5.291813,-0.005109,3.0397,2.645907,7.906230487601715,0.090759,0.00485538129937296
0.0,-2.1,0.679945422,5.263035,0.0124556174609975,2.6315175,0.1045202483529508,4.005090498482498,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.84028257744257,0.089778,0.004733245156453452
0.0,-2.0,0.631061388,5.263035,0.0124556174609975,2.6315175,0.1043933382459615,4.017398100817096,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.754683666983008,0.089778,0.004733245156453452
0.0,-1.9,1.108345822,5.263035,0.0124556174609975,2.6315175,0.1042673896219332,4.029392193658158,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.660637705463508,0.089778,0.004733245156453452
0.0,-1.8,0.633652142,5.263225,0.0118714496444751,2.6316125,0.104140236314683,4.041056384576283,0.12983,5.265453,5.290655,-0.004786,3.040011,2.645327,7.608118210752143,0.090057,0.004511093348460345
0.0,-1.7,0.678666769,5.263225,0.0118714496444751,2.6316125,0.1040130407647744,4.052395570581927,0.12983,5.265453,5.290655,-0.004786,3.040011,2.645327,7.692535388025263,0.090057,0.004511093348460345
0.0,-1.6,0.789487256,5.263104,0.0113551401329483,2.631552,0.1038858857831298,4.063408658605406,0.130018,5.265478,5.289536,-0.004569,3.040025,2.644768,7.825798978636211,0.08965,0.004314997436094099
0.0,-1.5,0.678759982,5.263104,0.0113551401329483,2.631552,0.1037588274133969,4.074093291655327,0.130018,5.265478,5.289536,-0.004569,3.040025,2.644768,7.966958897342259,0.08965,0.004314997436094099
0.0,-1.4,0.737752982,5.263104,0.0113551401329483,2.631552,0.1036309929162888,4.084442639208935,0.130018,5.265478,5.289536,-0.004569,3.040025,2.644768,8.110177538400963,0.08965,0.004314997436094099
0.0,-1.3,0.919885303,5.263041,0.011828740618264,2.6315205,0.1035033275598282,4.094469816945684,0.130025,5.265327,5.289341,-0.004561,3.039938,2.644671,8.256736993604605,0.089726,0.004495021269362712
0.0,-1.2,0.727687761,5.263041,0.011828740618264,2.6315205,0.1033752376103747,4.104157607238916,0.130025,5.265327,5.289341,-0.004561,3.039938,2.644671,8.409067692283342,0.089726,0.004495021269362712
0.0,-1.1,0.707594099,5.262744,0.0112907308720848,2.631372,0.1032474385612334,4.113526787301995,0.130011,5.264839,5.288934,-0.004577,3.039656,2.644467,8.526186904849412,0.089518,0.004290815161096493
0.0,-1.0,0.569126602,5.262744,0.0112907308720848,2.631372,0.1031194956663568,4.12256066808328,0.130011,5.264839,5.288934,-0.004577,3.039656,2.644467,8.621351604853752,0.089518,0.004290815161096493
0.0,-0.9,0.829035992,5.262744,0.0112907308720848,2.631372,0.1029914878929678,4.131268132300007,0.130011,5.264839,5.288934,-0.004577,3.039656,2.644467,8.66597206431761,0.089518,0.004290815161096493
0.0,-0.8,0.881834461,5.262124,0.0116292673457847,2.631062,0.1028630053159062,4.139649085407825,0.13001,5.264283,5.288382,-0.004578,3.039335,2.644191,8.63817320645837,0.089592,0.004419989854205146
0.0,-0.7,0.832613047,5.262124,0.0116292673457847,2.631062,0.102734521751004,4.147706628915199,0.13001,5.264283,5.288382,-0.004578,3.039335,2.644191,8.535087660368145,0.089592,0.004419989854205146
0.0,-0.6,1.30734832,5.264666,0.005936626629222,2.632333,0.1026054243521805,4.155444294279448,0.131954,5.267004,5.279293,-0.002333,3.040906,2.639647,8.436563421966937,0.079927,0.0022552718934959978
0.0,-0.5,0.919919376,5.264666,0.005936626629222,2.632333,0.1024765437937768,4.162874810919377,0.131954,5.267004,5.279293,-0.002333,3.040906,2.639647,8.442044995185272,0.079927,0.0022552718934959978
0.0,-0.4,0.753348408,5.264666,0.005936626629222,2.632333,0.1023468821661613,4.170013100919268,0.131954,5.267004,5.279293,-0.002333,3.040906,2.639647,8.426262987642534,0.079927,0.0022552718934959978
0.0,-0.3,0.907115051,5.251994,-0.0011955713364413,2.625997,0.1022159189424253,4.176899309510571,0.135906,5.26358,5.251842,0.00223,3.03893,2.625921,8.300588862145549,0.054436,-0.0004552828264622161
0.0,-0.2,0.873806969,5.251994,-0.0011955713364413,2.625997,0.1020830039717343,4.183613309345152,0.135906,5.26358,5.251842,0.00223,3.03893,2.625921,8.068442915915954,0.054436,-0.0004552828264622161
0.0,-0.1,0.746719625,5.248212,-0.0009637401523292,2.624106,0.1019902948845943,4.191995707937061,0.135729,5.259451,5.248797,0.002026,3.036545,2.624399,7.784135898471078,0.053437,-0.00036726418533748257
0.0,0.0,1.060587869,5.248212,-0.0009637401523292,2.624106,0.1019902948845943,4.191995707937061,0.135729,5.259451,5.248797,0.002026,3.036545,2.624399,7.592333178712757,0.053437,-0.00036726418533748257
0.0,0.1,0.980528357,5.248212,-0.0009637401523292,2.624106,0.1017721824789725,4.198054416761821,0.135729,5.259451,5.248797,0.002026,3.036545,2.624399,7.767595807917484,0.053437,-0.00036726418533748257
0.0,0.2,0.491830108,5.26097,0.0004301422890713,2.630485,0.1016299594549553,4.203279358924875,0.133814,5.262853,5.263832,-0.000186,3.03851,2.631916,8.045212425719987,0.068227,0.00016352204596160023
0.0,0.3,1.462053458,5.26097,0.0004301422890713,2.630485,0.1014947588630245,4.208196651540815,0.133814,5.262853,5.263832,-0.000186,3.03851,2.631916,8.28838602088583,0.068227,0.00016352204596160023
0.0,0.4,0.697716225,5.258316,0.012363046249042,2.629158,0.1013636559873845,4.212677552115686,0.129825,5.260727,5.285936,-0.004792,3.037282,2.642968,8.441792318730146,0.089782,0.004702283487352985
0.0,0.5,0.993300814,5.258316,0.012363046249042,2.629158,0.101234589291115,4.216757754171592,0.129825,5.260727,5.285936,-0.004792,3.037282,2.642968,8.483117381226648,0.089782,0.004702283487352985
0.0,0.6,1.105745982,5.258316,0.012363046249042,2.629158,0.1011065916788815,4.220461967272574,0.129825,5.260727,5.285936,-0.004792,3.037282,2.642968,8.407452609668265,0.089782,0.004702283487352985
0.0,0.7,0.893954388,5.258173,0.013087548006649,2.6290865,0.1009795107453719,4.22382542416662,0.129733,5.260763,5.28653,-0.004898,3.037303,2.643265,8.276576709423118,0.089573,0.004977983039602919
0.0,0.8,1.000805089,5.258173,0.013087548006649,2.6290865,0.1008528625175015,4.226817330536711,0.129733,5.260763,5.28653,-0.004898,3.037303,2.643265,8.049698346737227,0.089573,0.004977983039602919
0.0,0.9,0.914687219,5.257976,0.0119987464996413,2.628988,0.1007266889758774,4.2294582759447,0.130096,5.260528,5.28409,-0.004479,3.037167,2.642045,7.74960200283552,0.089076,0.004564017218656494
0.0,1.0,0.889384102,5.257976,0.0119987464996413,2.628988,0.1006007593896223,4.231729934534834,0.130096,5.260528,5.28409,-0.004479,3.037167,2.642045,7.413815158954575,0.089076,0.004564017218656494
0.0,1.1,1.031818208,5.257976,0.0119987464996413,2.628988,0.1005305173659103,4.23624802268574,0.130096,5.260528,5.28409,-0.004479,3.037167,2.642045,7.103761961507599,0.089076,0.004564017218656494
0.0,1.2,0.63389332,5.259148,0.0092310155626913,2.629574,0.1003496599325022,4.235206252507446,0.130995,5.261897,5.280003,-0.003441,3.037958,2.640001,6.938459998513008,0.084352,0.0035104604634405806
0.0,1.3,1.267506133,5.259148,0.0092310155626913,2.629574,0.1002246929598954,4.236426377941172,0.130995,5.261897,5.280003,-0.003441,3.037958,2.640001,7.141644142503504,0.084352,0.0035104604634405806
0.0,1.4,1.056155982,5.256565,0.0107932104029666,2.6282825,0.1000997400946127,4.237267502054134,0.130243,5.259109,5.281767,-0.004308,3.036348,2.640884,7.485465151641275,0.087477,0.004106564040572732
0.0,1.5,0.942257912,5.256565,0.0107932104029666,2.6282825,0.0999752449555363,4.237756877587948,0.130243,5.259109,5.281767,-0.004308,3.036348,2.640884,7.836096713815907,0.087477,0.004106564040572732
0.0,1.6,1.28639915,5.256565,0.0107932104029666,2.6282825,0.0998504952702531,4.237858353323362,0.130243,5.259109,5.281767,-0.004308,3.036348,2.640884,8.119510806945364,0.087477,0.004106564040572732
0.0,1.7,1.470102695,5.253988,0.0144904935473322,2.626994,0.0997261317771602,4.237596299653679,0.129273,5.25636,5.284895,-0.005429,3.034761,2.642448,8.282786700744484,0.092009,0.005515997960913577
0.0,1.8,0.860805801,5.253988,0.0144904935473322,2.626994,0.099602056580996,4.236971966664139,0.129273,5.25636,5.284895,-0.005429,3.034761,2.642448,8.290825479684523,0.092009,0.005515997960913577
0.0,1.9,0.925914335,5.252493,0.0157754201983397,2.6262465,0.0994782299631453,4.235984987350687,0.128889,5.25479,5.285648,-0.005872,3.033855,2.642824,8.089810383894205,0.093321,0.006006831498238913
0.0,2.0,0.878954055,5.252493,0.0157754201983397,2.6262465,0.0993540730554972,4.234570528812502,0.128889,5.25479,5.285648,-0.005872,3.033855,2.642824,7.714380918291039,0.093321,0.006006831498238913
0.0,2.1,0.95417119,5.252493,0.0157754201983397,2.6262465,0.0992308308304119,4.232834759340448,0.128889,5.25479,5.285648,-0.005872,3.033855,2.642824,7.178550774901232,0.093321,0.006006831498238913
0.0,2.2,0.898779759,5.250917,0.0157431098660705,2.6254585,0.099107093841189,4.230665496558423,0.128535,5.252999,5.285994,-0.006281,3.03282,2.642997,6.507855875991381,0.094239,0.005996327828480435
0.0,2.3,0.886311033,5.250917,0.0157431098660705,2.6254585,0.0989836174250128,4.228108973039268,0.128535,5.252999,5.285994,-0.006281,3.03282,2.642997,5.734283435010664,0.094239,0.005996327828480435
0.0,2.4,0.897722953,5.249486,0.0167919365410744,2.624743,0.0988602907679811,4.225166227883061,0.128451,5.251225,5.284719,-0.006378,3.031796,2.64236,4.91113993281709,0.095029,0.006397554557179275
0.0,2.5,0.97407277,5.249486,0.0167919365410744,2.624743,0.0987372384886337,4.221825508109752,0.128451,5.251225,5.284719,-0.006378,3.031796,2.64236,4.08227329765663,0.095029,0.006397554557179275
0.1,-2.5,0.760414475,5.261776,0.0137561870432283,2.630888,0.1050655858786086,3.953846109347084,0.129306,5.263715,5.292089,-0.00539,3.039007,2.646044,8.320449533357559,0.091262,0.005228723930181862
0.1,-2.4,0.659169796,5.261776,0.0137561870432283,2.630888,0.1049416650033379,3.96748936044002,0.129306,5.263715,5.292089,-0.00539,3.039007,2.646044,8.240020287520155,0.091262,0.005228723930181862
0.1,-2.3,0.690195233,5.262665,0.0127761226129323,2.6313325,0.1048172189663196,3.980815444893138,0.12955,5.264915,5.291813,-0.005109,3.0397,2.645907,8.170855224279746,0.090759,0.00485538129937296
0.1,-2.2,0.599331304,5.262665,0.0127761226129323,2.6313325,0.1046922724746369,3.993824173617727,0.12955,5.264915,5.291813,-0.005109,3.0397,2.645907,8.103385618446907,0.090759,0.00485538129937296
0.1,-2.1,0.599379291,5.263035,0.0124556174609975,2.6315175,0.1045668506815998,4.006510299987887,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,8.027862233389984,0.089778,0.004733245156453452
0.1,-2.0,0.76244054,5.263035,0.0124556174609975,2.6315175,0.104441561869157,4.018915001996649,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.942698418090025,0.089778,0.004733245156453452
0.1,-1.9,0.604769587,5.263035,0.0124556174609975,2.6315175,0.1043154003012634,4.030940937351677,0.129826,5.265345,5.290571,-0.004791,3.039948,2.645285,7.861607180942082,0.089778,0.004733245156453452
0.1,-1.8,0.792800952,5.263225,0.0118714496444751,2.6316125,0.1041893063462448,4.042681578495055,0.12983,5.265453,5.290655,-0.004786,3.040011,2.645327,7.829822908708721,0.090057,0.004511093348460345
0.1,-1.7,0.66734458,5.263225,0.0118714496444751,2.6316125,0.1040627721697852,4.054088662982886,0.12983,5.265453,5.290655,-0.004786,3.040011,2.645327,7.89481996296205,0.090057,0.004511093348460345
